crsp_fundno,date,mtna,mret,mnav,ticker,tm
20931,29may2015,1948.6,.0074148,50.27,"VADAX",2015m5
20931,30jun2015,1922.3,-.0226775,49.13,"VADAX",2015m6
20931,31jul2015,1937.9,.0091594,49.58,"VADAX",2015m7
20931,31aug2015,1788.7,-.0546591,46.87,"VADAX",2015m8
20931,30sep2015,1729.9,-.0324301,45.35,"VADAX",2015m9
20931,30oct2015,1871.5,.0721058,48.62,"VADAX",2015m10
20931,30nov2015,1893.5,.0020568,48.72,"VADAX",2015m11
20931,31dec2015,1850.5,-.0234931,46.27,"VADAX",2015m12
20931,29jan2016,1742.2,-.056408,43.66,"VADAX",2016m1
20931,29feb2016,1752.2,.010536,44.12,"VADAX",2016m2
20931,31mar2016,1885.9,.0791024,47.61,"VADAX",2016m3
20931,29apr2016,1896.4,.0117622,48.17,"VADAX",2016m4
20931,31may2016,1916.9,.0141167,48.85,"VADAX",2016m5
20931,30jun2016,1898.4,-.0008188,48.81,"VADAX",2016m6
20931,29jul2016,1955.6,.0415898,50.84,"VADAX",2016m7
20931,31aug2016,1957.4,.0013769,50.91,"VADAX",2016m8
20931,30sep2016,1957.3,.0003929,50.93,"VADAX",2016m9
20931,31oct2016,1920,-.0243471,49.69,"VADAX",2016m10
20931,30nov2016,2041.3,.0513182,52.24,"VADAX",2016m11
20931,30dec2016,2064.2,.0107196,52.12,"VADAX",2016m12
20931,31jan2017,2149.4,.0205295,53.19,"VADAX",2017m1
20931,28feb2017,2255.2,.0317729,54.88,"VADAX",2017m2
20931,31mar2017,2145.2,-.0001822,54.87,"VADAX",2017m3
20931,28apr2017,2159.7,.0063787,55.22,"VADAX",2017m4
20931,31may2017,2135.7,.0056139,55.53,"VADAX",2017m5
20931,30jun2017,2134.9,.0113452,56.16,"VADAX",2017m6
20931,31jul2017,2152.4,.0156695,57.04,"VADAX",2017m7
20931,31aug2017,2103.9,-.0096424,56.49,"VADAX",2017m8
20931,29sep2017,2141.5,.0286776,58.11,"VADAX",2017m9
20931,31oct2017,2158.9,.0106694,58.73,"VADAX",2017m10
20931,30nov2017,2232,.0378001,60.95,"VADAX",2017m11
20931,29dec2017,2247.5,.0113425,59.97,"VADAX",2017m12
22048,31jan2000,25.2,-.0482517,13.61,"NBGUX",2000m1
22048,29feb2000,23.7,-.041881,13.04,"NBGUX",2000m2
22048,31mar2000,26,.1395706,14.86,"NBGUX",2000m3
22048,28apr2000,26.2,-.0080754,14.74,"NBGUX",2000m4
22048,31may2000,27,.0006784,14.75,"NBGUX",2000m5
22048,30jun2000,25.9,-.0169492,14.5,"NBGUX",2000m6
22048,31jul2000,25.9,-.0041379,14.44,"NBGUX",2000m7
22048,31aug2000,27.7,.0803324,15.6,"NBGUX",2000m8
22048,29sep2000,25.4,-.0544872,14.75,"NBGUX",2000m9
22048,31oct2000,26.2,.0061017,14.84,"NBGUX",2000m10
22048,30nov2000,22.6,-.0923181,13.47,"NBGUX",2000m11
22048,29dec2000,25.1,.0357869,13.24,"NBGUX",2000m12
22048,31jan2001,26.9,.0694864,14.16,"NBGUX",2001m1
22048,28feb2001,24.9,-.0649718,13.24,"NBGUX",2001m2
22048,30mar2001,23.9,-.0400212,12.7,"NBGUX",2001m3
22048,30apr2001,25.6,.0692913,13.58,"NBGUX",2001m4
22048,31may2001,25.9,.0125184,13.75,"NBGUX",2001m5
22048,29jun2001,25.5,-.0269064,13.37,"NBGUX",2001m6
22048,31jul2001,25.6,.0044877,13.43,"NBGUX",2001m7
22048,31aug2001,24.2,-.0506329,12.75,"NBGUX",2001m8
22048,28sep2001,22.1,-.0776073,11.74,"NBGUX",2001m9
22048,31oct2001,22.2,.016184,11.93,"NBGUX",2001m10
22048,30nov2001,23.7,.0695725,12.76,"NBGUX",2001m11
22048,31dec2001,23.8,.011013,12.88,"NBGUX",2001m12
22048,31jan2002,21.8,-.015528,12.68,"NBGUX",2002m1
22048,28feb2002,21.3,-.011041,12.54,"NBGUX",2002m2
22048,28mar2002,22,.0446571,13.1,"NBGUX",2002m3
22048,30apr2002,21.4,-.0412214,12.56,"NBGUX",2002m4
22048,31may2002,20.9,-.0079618,12.46,"NBGUX",2002m5
22048,28jun2002,19.4,-.0778421,11.48,"NBGUX",2002m6
22048,31jul2002,17,-.1062718,10.26,"NBGUX",2002m7
22048,30aug2002,17,.002924,10.29,"NBGUX",2002m8
22048,30sep2002,14.7,-.1302374,8.94,"NBGUX",2002m9
22048,31oct2002,15.3,.0581655,9.46,"NBGUX",2002m10
22048,29nov2002,15.7,.0560254,9.99,"NBGUX",2002m11
22048,31dec2002,14.9,-.0486096,9.46,"NBGUX",2002m12
22048,31jan2003,14.3,-.0243129,9.23,"NBGUX",2003m1
22048,28feb2003,13.8,-.0108342,9.13,"NBGUX",2003m2
22048,31mar2003,14,.0208105,9.32,"NBGUX",2003m3
22048,30apr2003,15.2,.0987124,10.24,"NBGUX",2003m4
22048,30may2003,16.4,.078125,11.04,"NBGUX",2003m5
22048,30jun2003,16.5,-.0027174,11.01,"NBGUX",2003m6
22048,31jul2003,16.5,.0108992,11.13,"NBGUX",2003m7
22048,29aug2003,16.6,.0314465,11.48,"NBGUX",2003m8
22048,30sep2003,16.4,-.0148084,11.31,"NBGUX",2003m9
22048,31oct2003,17.5,.0565871,11.95,"NBGUX",2003m10
22048,28nov2003,17.7,.0200837,12.19,"NBGUX",2003m11
22048,31dec2003,18.4,.0451189,12.74,"NBGUX",2003m12
22048,30jan2004,18.6,.0235479,13.04,"NBGUX",2004m1
22048,27feb2004,18.1,.0046012,13.1,"NBGUX",2004m2
22048,31mar2004,18.1,-.0030534,13.06,"NBGUX",2004m3
22048,30apr2004,17.6,-.0160796,12.85,"NBGUX",2004m4
22048,28may2004,7.3,.0155642,13.05,"NBGUX",2004m5
22048,30jun2004,7.2,.016092,13.26,"NBGUX",2004m6
22048,30jul2004,6.9,-.0339367,12.81,"NBGUX",2004m7
22048,31aug2004,6.7,.0015613,12.83,"NBGUX",2004m8
22048,30sep2004,7,.035074,13.28,"NBGUX",2004m9
22048,29oct2004,7.2,.0256024,13.62,"NBGUX",2004m10
22048,30nov2004,7.6,.0580029,14.41,"NBGUX",2004m11
22048,31dec2004,7.6,.0208189,14.71,"NBGUX",2004m12
22048,31jan2005,7.4,-.0319511,14.24,"NBGUX",2005m1
22048,28feb2005,.4,.0316011,14.69,"NBGUX",2005m2
22048,31mar2005,.4,-.0142954,14.48,"NBGUX",2005m3
22048,29apr2005,.4,-.0324586,14.01,"NBGUX",2005m4
22048,31may2005,.5,.0385439,14.55,"NBGUX",2005m5
22048,30jun2005,.4,-.0006873,14.54,"NBGUX",2005m6
22048,29jul2005,.5,.0543329,15.33,"NBGUX",2005m7
22048,31aug2005,.6,.0104371,15.49,"NBGUX",2005m8
22048,30sep2005,.6,.0051646,15.57,"NBGUX",2005m9
22048,31oct2005,.8,-.0211946,15.24,"NBGUX",2005m10
22048,30nov2005,.7,.0216535,15.57,"NBGUX",2005m11
22048,30dec2005,.9,.0179833,15.85,"NBGUX",2005m12
22048,31jan2006,1.1,.022082,16.2,"NBGUX",2006m1
22048,28feb2006,1.1,-.0055556,16.11,"NBGUX",2006m2
22048,31mar2006,1.1,.016139,16.37,"NBGUX",2006m3
22048,28apr2006,1.2,.0262676,16.8,"NBGUX",2006m4
22048,31may2006,1.2,-.0291667,16.31,"NBGUX",2006m5
22048,30jun2006,1.3,-.0214592,15.96,"NBGUX",2006m6
22048,31jul2006,1.2,-.0037594,15.9,"NBGUX",2006m7
22048,31aug2006,1.3,.036478,16.48,"NBGUX",2006m8
22048,29sep2006,1.3,.0139563,16.71,"NBGUX",2006m9
22048,31oct2006,1.4,.0311191,17.23,"NBGUX",2006m10
22048,30nov2006,1.4,.0179919,17.54,"NBGUX",2006m11
22048,29dec2006,1.4,.0188267,16.72,"NBGUX",2006m12
22048,31jan2007,1.3,.0197368,17.05,"NBGUX",2007m1
22048,28feb2007,1.2,-.0211144,16.69,"NBGUX",2007m2
22048,30mar2007,1.1,.0053925,16.78,"NBGUX",2007m3
22048,30apr2007,1.2,.045888,17.55,"NBGUX",2007m4
22048,31may2007,1.2,.0376068,18.21,"NBGUX",2007m5
22048,29jun2007,1.2,.0021966,18.25,"NBGUX",2007m6
22048,31jul2007,1.1,-.0279452,17.74,"NBGUX",2007m7
22048,31aug2007,1.1,-.0107103,17.55,"NBGUX",2007m8
22048,28sep2007,1.2,.0393162,18.24,"NBGUX",2007m9
22048,31oct2007,1.2,-.0016447,18.21,"NBGUX",2007m10
22048,30nov2007,1.2,-.0175728,17.89,"NBGUX",2007m11
22048,31dec2007,1,-.0006274,15.87,"NBGUX",2007m12
22048,31jan2008,.9,-.0453686,15.15,"NBGUX",2008m1
22048,29feb2008,.8,-.0250825,14.77,"NBGUX",2008m2
22048,31mar2008,.8,-.0236967,14.42,"NBGUX",2008m3
22048,30apr2008,.8,.0464632,15.09,"NBGUX",2008m4
22048,30may2008,.9,.0463883,15.79,"NBGUX",2008m5
22048,30jun2008,.8,-.0899303,14.37,"NBGUX",2008m6
22048,31jul2008,.8,-.0013918,14.35,"NBGUX",2008m7
22048,29aug2008,.9,.0209059,14.65,"NBGUX",2008m8
22048,30sep2008,.8,-.0948805,13.26,"NBGUX",2008m9
22048,31oct2008,.6,-.1968326,10.65,"NBGUX",2008m10
22048,28nov2008,.5,-.0873239,9.72,"NBGUX",2008m11
22048,31dec2008,.5,.0023798,8.53,"NBGUX",2008m12
22048,30jan2009,.4,-.0586166,8.03,"NBGUX",2009m1
22048,27feb2009,.4,-.0797011,7.39,"NBGUX",2009m2
22048,31mar2009,.5,.0730717,7.93,"NBGUX",2009m3
22048,30apr2009,.5,.112232,8.82,"NBGUX",2009m4
22048,29may2009,.5,.047619,9.24,"NBGUX",2009m5
22048,30jun2009,.5,-.0075758,9.17,"NBGUX",2009m6
22048,31jul2009,.6,.0632497,9.75,"NBGUX",2009m7
22048,31aug2009,.5,.0123077,9.87,"NBGUX",2009m8
22048,30sep2009,.6,.0547112,10.41,"NBGUX",2009m9
22048,30oct2009,.6,-.0288184,10.11,"NBGUX",2009m10
22048,30nov2009,.6,.0385757,10.5,"NBGUX",2009m11
22048,31dec2009,.6,.0522863,11.04,"NBGUX",2009m12
22048,29jan2010,.6,-.0353261,10.65,"NBGUX",2010m1
22048,26feb2010,.6,.0328638,11,"NBGUX",2010m2
22048,31mar2010,.6,.0481818,11.53,"NBGUX",2010m3
22048,30apr2010,.7,.037294,11.96,"NBGUX",2010m4
22048,28may2010,.5,-.0744147,11.07,"NBGUX",2010m5
22048,30jun2010,.5,-.0397471,10.63,"NBGUX",2010m6
22048,30jul2010,.5,.0545626,11.21,"NBGUX",2010m7
22048,31aug2010,.5,-.0553078,10.59,"NBGUX",2010m8
22048,30sep2010,.6,.0972616,11.62,"NBGUX",2010m9
22048,29oct2010,.6,.0516351,12.22,"NBGUX",2010m10
22048,30nov2010,.6,.0114566,12.36,"NBGUX",2010m11
22048,31dec2010,.6,.0622977,13.13,"NBGUX",2010m12
22048,31jan2011,.7,.0213252,13.41,"NBGUX",2011m1
22048,28feb2011,.7,.043997,14,"NBGUX",2011m2
22048,31mar2011,.7,.005,14.07,"NBGUX",2011m3
22048,29apr2011,.7,.0298507,14.49,"NBGUX",2011m4
22048,31may2011,.7,-.010352,14.34,"NBGUX",2011m5
22048,30jun2011,.7,-.0285914,13.93,"NBGUX",2011m6
22048,29jul2011,.6,-.0301508,13.51,"NBGUX",2011m7
22048,31aug2011,.6,-.0547742,12.77,"NBGUX",2011m8
22048,30sep2011,.6,-.0947533,11.56,"NBGUX",2011m9
22048,31oct2011,.6,.0899654,12.6,"NBGUX",2011m10
22048,30nov2011,.7,.0095238,12.72,"NBGUX",2011m11
22048,30dec2011,.7,-.0039574,12.63,"NBGUX",2011m12
22048,31jan2012,.6,.0348377,13.07,"NBGUX",2012m1
22048,29feb2012,.6,.0436113,13.64,"NBGUX",2012m2
22048,30mar2012,.6,.0241935,13.97,"NBGUX",2012m3
22048,30apr2012,.6,-.0136006,13.78,"NBGUX",2012m4
22048,31may2012,.5,-.0638607,12.9,"NBGUX",2012m5
22048,29jun2012,.6,.0348837,13.35,"NBGUX",2012m6
22048,31jul2012,.5,.0089888,13.47,"NBGUX",2012m7
22048,31aug2012,.6,.0326652,13.91,"NBGUX",2012m8
22048,28sep2012,.6,.0143781,14.11,"NBGUX",2012m9
22048,31oct2012,.5,-.0219702,13.8,"NBGUX",2012m10
22048,30nov2012,.5,.0195652,14.07,"NBGUX",2012m11
22048,31dec2012,.5,.0066444,13.6,"NBGUX",2012m12
22048,31jan2013,.5,.0691176,14.54,"NBGUX",2013m1
22048,28feb2013,.7,.0364512,15.07,"NBGUX",2013m2
22048,28mar2013,.7,.0325149,15.56,"NBGUX",2013m3
22048,30apr2013,.7,-.001928,15.53,"NBGUX",2013m4
22048,31may2013,.7,.0238249,15.9,"NBGUX",2013m5
22048,28jun2013,.7,-.0056604,15.81,"NBGUX",2013m6
22048,31jul2013,.7,.0524984,16.64,"NBGUX",2013m7
22048,30aug2013,.6,-.0222356,16.27,"NBGUX",2013m8
22048,30sep2013,.5,.0516288,17.11,"NBGUX",2013m9
22048,31oct2013,1.9,.0391584,17.78,"NBGUX",2013m10
22048,29nov2013,1.9,.023622,18.2,"NBGUX",2013m11
22048,31dec2013,1.9,.0322295,16.71,"NBGUX",2013m12
22048,31jan2014,.4,-.0616397,15.68,"NBGUX",2014m1
22048,28feb2014,.3,.057398,16.58,"NBGUX",2014m2
22048,31mar2014,.3,.0048251,16.66,"NBGUX",2014m3
22048,30apr2014,.3,-.0030012,16.61,"NBGUX",2014m4
22048,30may2014,.3,.0144491,16.85,"NBGUX",2014m5
22048,30jun2014,.4,.0261128,17.29,"NBGUX",2014m6
22048,31jul2014,.4,-.0208213,16.93,"NBGUX",2014m7
22048,29aug2014,.4,.0366214,17.55,"NBGUX",2014m8
22048,30sep2014,.4,-.0034188,17.49,"NBGUX",2014m9
22048,31oct2014,.4,.0125786,17.71,"NBGUX",2014m10
22048,28nov2014,.4,.027668,18.2,"NBGUX",2014m11
22048,31dec2014,.4,-.0016122,15.4,"NBGUX",2014m12
22048,30jan2015,.4,-.0279221,14.97,"NBGUX",2015m1
22048,27feb2015,.4,.0474282,15.68,"NBGUX",2015m2
22048,31mar2015,.3,-.0153061,15.44,"NBGUX",2015m3
22048,30apr2015,.3,0,15.44,"NBGUX",2015m4
22048,29may2015,.3,.009715,15.59,"NBGUX",2015m5
22048,30jun2015,.3,-.0275818,15.16,"NBGUX",2015m6
22048,31jul2015,.3,.0065963,15.26,"NBGUX",2015m7
22048,31aug2015,.3,-.0609436,14.33,"NBGUX",2015m8
22048,30sep2015,.3,-.030007,13.9,"NBGUX",2015m9
22048,30oct2015,.3,.0683453,14.85,"NBGUX",2015m10
22048,30nov2015,.3,-.0020202,14.82,"NBGUX",2015m11
22048,31dec2015,.3,-.0167191,12.68,"NBGUX",2015m12
22048,29jan2016,.3,-.0512618,12.03,"NBGUX",2016m1
22048,29feb2016,.4,.0016625,12.05,"NBGUX",2016m2
22048,31mar2016,.4,.0705394,12.9,"NBGUX",2016m3
22048,29apr2016,.4,.0007752,12.91,"NBGUX",2016m4
22048,31may2016,.4,.0178156,13.14,"NBGUX",2016m5
22048,30jun2016,.3,-.0091324,13.02,"NBGUX",2016m6
22048,29jul2016,.3,.0437788,13.59,"NBGUX",2016m7
22048,31aug2016,.2,-.00883,13.47,"NBGUX",2016m8
22048,30sep2016,.2,.0022272,13.5,"NBGUX",2016m9
22048,31oct2016,.2,-.02,13.23,"NBGUX",2016m10
22048,30nov2016,.2,.0272109,13.59,"NBGUX",2016m11
22048,30dec2016,.2,.0157027,11.92,"NBGUX",2016m12
22048,31jan2017,.2,.0201342,12.16,"NBGUX",2017m1
22048,28feb2017,.2,.0444079,12.7,"NBGUX",2017m2
22048,31mar2017,.2,.0007874,12.71,"NBGUX",2017m3
22048,28apr2017,.1,.0267506,13.05,"NBGUX",2017m4
22048,31may2017,.1,.0130268,13.22,"NBGUX",2017m5
22048,30jun2017,.1,.0113464,13.37,"NBGUX",2017m6
22048,31jul2017,.1,.012715,13.54,"NBGUX",2017m7
22048,31aug2017,.1,.0073855,13.64,"NBGUX",2017m8
22048,29sep2017,.1,.0205279,13.92,"NBGUX",2017m9
22048,31oct2017,.2,.0158046,14.14,"NBGUX",2017m10
22048,30nov2017,.2,.0381895,14.68,"NBGUX",2017m11
22048,29dec2017,.2,.0137839,13.75,"NBGUX",2017m12
28138,31jan2000,187.9,-.0423875,22.14,"SWTSX",2000m1
28138,29feb2000,200.1,.0239386,22.67,"SWTSX",2000m2
28138,31mar2000,232.7,.0564623,23.95,"SWTSX",2000m3
28138,28apr2000,229,-.051357,22.72,"SWTSX",2000m4
28138,31may2000,226.2,-.0338908,21.95,"SWTSX",2000m5
28138,30jun2000,244.2,.0432802,22.9,"SWTSX",2000m6
28138,31jul2000,248,-.0196507,22.45,"SWTSX",2000m7
28138,31aug2000,270,.0726058,24.08,"SWTSX",2000m8
28138,29sep2000,263.5,-.0456811,22.98,"SWTSX",2000m9
28138,31oct2000,261.6,-.0200174,22.52,"SWTSX",2000m10
28138,30nov2000,244.4,-.098135,20.31,"SWTSX",2000m11
28138,29dec2000,250.4,.0189137,20.51,"SWTSX",2000m12
28138,31jan2001,270,.03608,21.25,"SWTSX",2001m1
28138,28feb2001,243.8,-.0950588,19.23,"SWTSX",2001m2
28138,30mar2001,230.7,-.0676027,17.93,"SWTSX",2001m3
28138,30apr2001,257.3,.0825432,19.41,"SWTSX",2001m4
28138,31may2001,267.7,.010304,19.61,"SWTSX",2001m5
28138,29jun2001,269.1,-.0158083,19.3,"SWTSX",2001m6
28138,31jul2001,268.7,-.0170984,18.97,"SWTSX",2001m7
28138,31aug2001,256.9,-.0600949,17.83,"SWTSX",2001m8
28138,28sep2001,242.3,-.0891755,16.24,"SWTSX",2001m9
28138,31oct2001,257.6,.0252463,16.65,"SWTSX",2001m10
28138,30nov2001,280.8,.0756757,17.91,"SWTSX",2001m11
28138,31dec2001,283.2,.01817,18.05,"SWTSX",2001m12
28138,31jan2002,286.8,-.0121884,17.83,"SWTSX",2002m1
28138,28feb2002,286.5,-.0201907,17.47,"SWTSX",2002m2
28138,28mar2002,306,.044648,18.25,"SWTSX",2002m3
28138,30apr2002,297.3,-.0471233,17.39,"SWTSX",2002m4
28138,31may2002,297.4,-.0115009,17.19,"SWTSX",2002m5
28138,28jun2002,277,-.0680628,16.02,"SWTSX",2002m6
28138,31jul2002,257.4,-.0799001,14.74,"SWTSX",2002m7
28138,30aug2002,266.1,.0067843,14.84,"SWTSX",2002m8
28138,30sep2002,242.3,-.0990566,13.37,"SWTSX",2002m9
28138,31oct2002,263.8,.0747943,14.37,"SWTSX",2002m10
28138,29nov2002,290.5,.0563674,15.18,"SWTSX",2002m11
28138,31dec2002,274.1,-.0537587,14.18,"SWTSX",2002m12
28138,31jan2003,271.1,-.0246827,13.83,"SWTSX",2003m1
28138,28feb2003,267.4,-.0173536,13.59,"SWTSX",2003m2
28138,31mar2003,299.4,.0117734,13.75,"SWTSX",2003m3
28138,30apr2003,331.6,.0792727,14.84,"SWTSX",2003m4
28138,30may2003,356.5,.0586253,15.71,"SWTSX",2003m5
28138,30jun2003,381.7,.0152769,15.95,"SWTSX",2003m6
28138,31jul2003,393.9,.0231975,16.32,"SWTSX",2003m7
28138,29aug2003,410.6,.0232843,16.7,"SWTSX",2003m8
28138,30sep2003,412.8,-.0113772,16.51,"SWTSX",2003m9
28138,31oct2003,428.5,.061175,17.52,"SWTSX",2003m10
28138,28nov2003,457.5,.0148402,17.78,"SWTSX",2003m11
28138,31dec2003,487.1,.0445537,18.38,"SWTSX",2003m12
28138,30jan2004,512.1,.0206746,18.76,"SWTSX",2004m1
28138,27feb2004,522.1,.0149254,19.04,"SWTSX",2004m2
28138,31mar2004,520.6,-.009979,18.85,"SWTSX",2004m3
28138,30apr2004,513.9,-.0212202,18.45,"SWTSX",2004m4
28138,28may2004,521.5,.0140921,18.71,"SWTSX",2004m5
28138,30jun2004,535.6,.0208445,19.1,"SWTSX",2004m6
28138,30jul2004,520.1,-.0366492,18.4,"SWTSX",2004m7
28138,31aug2004,524.7,.0032609,18.46,"SWTSX",2004m8
28138,30sep2004,536.8,.0167931,18.77,"SWTSX",2004m9
28138,29oct2004,544.6,.0175812,19.1,"SWTSX",2004m10
28138,30nov2004,573.1,.0455497,19.97,"SWTSX",2004m11
28138,31dec2004,592.1,.0352348,20.39,"SWTSX",2004m12
28138,31jan2005,574.6,-.0255027,19.87,"SWTSX",2005m1
28138,28feb2005,586.2,.0206341,20.28,"SWTSX",2005m2
28138,31mar2005,576.6,-.0172584,19.93,"SWTSX",2005m3
28138,29apr2005,562.5,-.0215755,19.5,"SWTSX",2005m4
28138,31may2005,588.3,.0384615,20.25,"SWTSX",2005m5
28138,30jun2005,587.5,.0079012,20.41,"SWTSX",2005m6
28138,29jul2005,623.2,.0406663,21.24,"SWTSX",2005m7
28138,31aug2005,621.1,-.009887,21.03,"SWTSX",2005m8
28138,30sep2005,623.2,.0071327,21.18,"SWTSX",2005m9
28138,31oct2005,617.1,-.016525,20.83,"SWTSX",2005m10
28138,30nov2005,638.7,.0398464,21.66,"SWTSX",2005m11
28138,30dec2005,632.7,-.000091,21.38,"SWTSX",2005m12
28138,31jan2006,661.4,.0332086,22.09,"SWTSX",2006m1
28138,28feb2006,665.2,0,22.09,"SWTSX",2006m2
28138,31mar2006,677.3,.0181077,22.49,"SWTSX",2006m3
28138,28apr2006,688.3,.0106714,22.73,"SWTSX",2006m4
28138,31may2006,667.5,-.0303564,22.04,"SWTSX",2006m5
28138,30jun2006,663.9,.0018149,22.08,"SWTSX",2006m6
28138,31jul2006,686.5,-.0022645,22.03,"SWTSX",2006m7
28138,31aug2006,715.1,.0231502,22.54,"SWTSX",2006m8
28138,29sep2006,741.8,.0235138,23.07,"SWTSX",2006m9
28138,31oct2006,761.8,.0359775,23.9,"SWTSX",2006m10
28138,30nov2006,783.4,.0213389,24.41,"SWTSX",2006m11
28138,29dec2006,797.9,.0118654,24.38,"SWTSX",2006m12
28138,31jan2007,820.4,.0196883,24.86,"SWTSX",2007m1
28138,28feb2007,808.4,-.0168946,24.44,"SWTSX",2007m2
28138,30mar2007,823.7,.0106383,24.7,"SWTSX",2007m3
28138,30apr2007,855.8,.0396761,25.68,"SWTSX",2007m4
28138,31may2007,885.4,.036215,26.61,"SWTSX",2007m5
28138,29jun2007,879.1,-.0157835,26.19,"SWTSX",2007m6
28138,31jul2007,847.5,-.0343643,25.29,"SWTSX",2007m7
28138,31aug2007,856.9,.013444,25.63,"SWTSX",2007m8
28138,28sep2007,886.1,.0347249,26.52,"SWTSX",2007m9
28138,31oct2007,905.9,.0196078,27.04,"SWTSX",2007m10
28138,30nov2007,867.4,-.0436391,25.86,"SWTSX",2007m11
28138,31dec2007,859.8,-.0061815,25.27,"SWTSX",2007m12
28138,31jan2008,808.3,-.0601504,23.75,"SWTSX",2008m1
28138,29feb2008,783.5,-.0294737,23.05,"SWTSX",2008m2
28138,31mar2008,777.5,-.0069414,22.89,"SWTSX",2008m3
28138,30apr2008,818.3,.0498034,24.03,"SWTSX",2008m4
28138,30may2008,836,.0203912,24.52,"SWTSX",2008m5
28138,30jun2008,783.1,-.0823817,22.5,"SWTSX",2008m6
28138,31jul2008,776.8,-.0062222,22.36,"SWTSX",2008m7
28138,29aug2008,789.2,.0165474,22.73,"SWTSX",2008m8
28138,30sep2008,717.5,-.0897492,20.69,"SWTSX",2008m9
28138,31oct2008,584.6,-.1744804,17.08,"SWTSX",2008m10
28138,28nov2008,546.3,-.0778689,15.75,"SWTSX",2008m11
28138,31dec2008,585.3,.0175241,15.65,"SWTSX",2008m12
28138,30jan2009,533.4,-.0817891,14.37,"SWTSX",2009m1
28138,27feb2009,470.7,-.1002088,12.93,"SWTSX",2009m2
28138,31mar2009,502.6,.0858469,14.04,"SWTSX",2009m3
28138,30apr2009,550.6,.1032764,15.49,"SWTSX",2009m4
28138,29may2009,590,.0510006,16.28,"SWTSX",2009m5
28138,30jun2009,600.7,.002457,16.32,"SWTSX",2009m6
28138,31jul2009,652.4,.0778186,17.59,"SWTSX",2009m7
28138,31aug2009,686.9,.0346788,18.2,"SWTSX",2009m8
28138,30sep2009,1241.7,.0412088,18.95,"SWTSX",2009m9
28138,30oct2009,1219,-.0237467,18.5,"SWTSX",2009m10
28138,30nov2009,1271.9,.0567568,19.55,"SWTSX",2009m11
28138,31dec2009,1299.5,.0269997,19.75,"SWTSX",2009m12
28138,29jan2010,1265.5,-.0339241,19.08,"SWTSX",2010m1
28138,26feb2010,1304.3,.0340671,19.73,"SWTSX",2010m2
28138,31mar2010,1390.4,.0613279,20.94,"SWTSX",2010m3
28138,30apr2010,1435.2,.0210124,21.38,"SWTSX",2010m4
28138,28may2010,1326.3,-.0785781,19.7,"SWTSX",2010m5
28138,30jun2010,1262.9,-.0548223,18.62,"SWTSX",2010m6
28138,30jul2010,1352.7,.0698174,19.92,"SWTSX",2010m7
28138,31aug2010,1290.8,-.0466867,18.99,"SWTSX",2010m8
28138,30sep2010,1412.6,.0937335,20.77,"SWTSX",2010m9
28138,29oct2010,1470.5,.0385171,21.57,"SWTSX",2010m10
28138,30nov2010,1469.7,.0060269,21.7,"SWTSX",2010m11
28138,31dec2010,1591.4,.0669116,22.75,"SWTSX",2010m12
28138,31jan2011,1679.9,.0215385,23.24,"SWTSX",2011m1
28138,28feb2011,1765.7,.0361446,24.08,"SWTSX",2011m2
28138,31mar2011,1798.3,.0045681,24.19,"SWTSX",2011m3
28138,29apr2011,1877,.0297644,24.91,"SWTSX",2011m4
28138,31may2011,1871.9,-.010839,24.64,"SWTSX",2011m5
28138,30jun2011,1861.1,-.0174513,24.21,"SWTSX",2011m6
28138,29jul2011,1799.6,-.0223048,23.67,"SWTSX",2011m7
28138,31aug2011,1702.6,-.0595691,22.26,"SWTSX",2011m8
28138,30sep2011,1573.1,-.0763702,20.56,"SWTSX",2011m9
28138,31oct2011,1746.5,.114786,22.92,"SWTSX",2011m10
28138,30nov2011,1737.7,-.0026178,22.86,"SWTSX",2011m11
28138,30dec2011,1746.9,.0083139,22.62,"SWTSX",2011m12
28138,31jan2012,1854.6,.0495137,23.74,"SWTSX",2012m1
28138,29feb2012,1937.7,.0425442,24.75,"SWTSX",2012m2
28138,30mar2012,2018,.030303,25.5,"SWTSX",2012m3
28138,30apr2012,2008.3,-.0058824,25.35,"SWTSX",2012m4
28138,31may2012,1898.9,-.0615385,23.79,"SWTSX",2012m5
28138,29jun2012,1980,.0395124,24.73,"SWTSX",2012m6
28138,31jul2012,2003.6,.0105135,24.99,"SWTSX",2012m7
28138,31aug2012,2170.8,.0244098,25.6,"SWTSX",2012m8
28138,28sep2012,2248,.0257813,26.26,"SWTSX",2012m9
28138,31oct2012,2235.9,-.0175171,25.8,"SWTSX",2012m10
28138,30nov2012,2266.3,.0073643,25.99,"SWTSX",2012m11
28138,31dec2012,2309,.0122075,25.76,"SWTSX",2012m12
28138,31jan2013,2499.8,.054736,27.17,"SWTSX",2013m1
28138,28feb2013,-99,.0128819,27.52,"SWTSX",2013m2
28138,28mar2013,-99,.0388808,28.59,"SWTSX",2013m3
28138,30apr2013,-99,.0167891,29.07,"SWTSX",2013m4
28138,31may2013,2786.6,.0240798,29.77,"SWTSX",2013m5
28138,28jun2013,-99,-.0124286,29.4,"SWTSX",2013m6
28138,31jul2013,2966.4,.0540816,30.99,"SWTSX",2013m7
28138,30aug2013,2906.4,-.0287189,30.1,"SWTSX",2013m8
